Datetime,Open,High,Low,Close,Adj Close
1613035800.0,135.89999389648438,136.38999938964844,134.9199981689453,135.27099609375,135.27099609375
1613039400.0,135.27000427246094,135.5399932861328,134.9499969482422,135.0388946533203,135.0388946533203
1613043000.0,135.02999877929688,135.22000122070312,134.0399932861328,134.06500244140625,134.06500244140625
1613046600.0,134.0800018310547,134.44000244140625,133.8800048828125,134.28700256347656,134.28700256347656
1613050200.0,134.28500366210938,134.38999938964844,133.77000427246094,134.04010009765625,134.04010009765625
1613053800.0,134.04930114746094,134.9199981689453,133.97999572753906,134.75999450683594,134.75999450683594
1613057400.0,134.75999450683594,135.27999877929688,134.61000061035156,135.1199951171875,135.1199951171875
1613122200.0,134.35000610351562,134.72999572753906,133.6920928955078,133.99989318847656,133.99989318847656
1613125800.0,134.0,134.8498992919922,133.77999877929688,134.5299072265625,134.5299072265625
1613129400.0,134.52499389648438,134.67999267578125,134.16000366210938,134.16990661621094,134.16990661621094
1613133000.0,134.16900634765625,134.38499450683594,134.0,134.17999267578125,134.17999267578125
1613136600.0,134.19000244140625,134.3800048828125,134.0800018310547,134.27999877929688,134.27999877929688
1613140200.0,134.27000427246094,134.8000030517578,134.25,134.77999877929688,134.77999877929688
1613143800.0,134.77999877929688,135.52999877929688,134.77999877929688,135.3800048828125,135.3800048828125
1613467800.0,135.49000549316406,136.00999450683594,134.60000610351562,134.99000549316406,134.99000549316406
1613471400.0,134.98500061035156,135.14999389648438,133.67999267578125,133.72000122070312,133.72000122070312
1613475000.0,133.72500610351562,133.75,132.91000366210938,133.61000061035156,133.61000061035156
1613478600.0,133.61000061035156,133.6699981689453,133.14999389648438,133.2884063720703,133.2884063720703
1613482200.0,133.27999877929688,133.63999938964844,132.7899932861328,133.52920532226562,133.52920532226562
1613485800.0,133.5207061767578,133.5749969482422,133.0500030517578,133.36500549316406,133.36500549316406
1613489400.0,133.3699951171875,133.3800048828125,133.02000427246094,133.16000366210938,133.16000366210938
1613554200.0,131.25,132.22000122070312,129.88999938964844,130.25,130.25
1613557800.0,130.24000549316406,130.99000549316406,129.47000122070312,129.71499633789062,129.71499633789062
1613561400.0,129.72000122070312,130.36000061035156,129.60000610351562,129.96499633789062,129.96499633789062
1613565000.0,129.96470642089844,130.5500030517578,129.94500732421875,130.48939514160156,130.48939514160156
1613568600.0,130.49000549316406,130.74000549316406,130.3000030517578,130.375,130.375
1613572200.0,130.3699951171875,130.83999633789062,130.25,130.69000244140625,130.69000244140625
1613575800.0,130.67999267578125,130.99000549316406,130.6750030517578,130.83999633789062,130.83999633789062
1613640600.0,129.1999969482422,129.67999267578125,127.41000366210938,128.11990356445312,128.11990356445312
1613644200.0,128.10000610351562,129.10499572753906,127.83000183105469,128.6757049560547,128.6757049560547
1613647800.0,128.6699981689453,128.7100067138672,127.9000015258789,128.62010192871094,128.62010192871094
1613651400.0,128.625,129.07000732421875,128.4499969482422,128.9949951171875,128.9949951171875
1613655000.0,129.0,129.0500030517578,128.4499969482422,128.7100067138672,128.7100067138672
1613658600.0,128.6999969482422,129.85000610351562,128.64999389648438,129.77000427246094,129.77000427246094
1613662200.0,129.77000427246094,129.9949951171875,129.5,129.71270751953125,129.71270751953125
1613727000.0,129.97999572753906,130.52499389648438,129.4499969482422,129.67999267578125,129.67999267578125
1613730600.0,129.69000244140625,130.7100067138672,129.5500030517578,130.5500030517578,130.5500030517578
1613734200.0,130.5449981689453,130.64999389648438,129.57000732421875,129.6699981689453,129.6699981689453
1613737800.0,129.6699981689453,129.8300018310547,128.8000030517578,128.97999572753906,128.97999572753906
1613741400.0,128.96499633789062,129.54010009765625,128.8000030517578,128.88619995117188,128.88619995117188
1613745000.0,128.8804931640625,129.9499969482422,128.8699951171875,129.88999938964844,129.88999938964844
1613748600.0,129.89500427246094,130.10000610351562,129.74000549316406,129.85000610351562,129.85000610351562
